,amazon_id,goodreads_id,amazon_title,goodreads_title,similarity_score,amazon_isbn,goodreads_isbn,is_match
182,Amazon_6056,Goodreads_books_17212,Microeconometrics Using Stata,Computer Science: A Structured Programming Approach Using C,0.20753382127575987,9781597180733,9780534374822,False
183,Amazon_20445,Goodreads_books_34377,Making Natural Milk Soap: Storey's Country Wisdom Bulletin A.199,The Natural,0.27456409092637235,9781580172202,9780374502003,False
184,Amazon_9981,Goodreads_books_29098,Creative Baking: Chiffon Cakes,Baking Artisan Bread: 10 Expert Formulas for Baking Better Bread at Home,0.25239429839094535,9789814721424,9781592534531,False
185,Amazon_10021,Goodreads_books_32876,Meehan's Bartender Manual,Life: A User's Manual,0.2185750246735878,9781607748625,9780879237516,False
186,Amazon_2681,Goodreads_books_6104,"Music Theory Past Papers 2014, ABRSM Grade 5",Blood Past,0.2720383944362026,9781848497245,9781463779047,False
187,Amazon_13803,Goodreads_books_4036,Complete Aromatherapy and Essential Oils Handbook,Essential Tales and Poems,0.2893645421402149,9780778804864,9781593080648,False
188,Amazon_19753,Goodreads_books_26623,Hug a Sloth Kit,Kit's Surprise: A Christmas Story,0.2587664028425183,9781441317117,723232050208,False
189,Amazon_14221,Goodreads_books_32002,The Dogist,The War of the End of the World,0.07875504406014952,9781579656713,9780571139613,False
190,Amazon_20388,Goodreads_books_34252,Botanical Inks,"Botanical Shakespeare: An Illustrated Compendium of All the Flowers, Fruits, Herbs, Trees, Seeds, and Grasses Cited by the World's Greatest Playwright",0.17138873054916837,9781787131569,9780062469892,False
191,Amazon_21832,Goodreads_books_748,Compilation C28 C32 C31 & Db1,The History of the QurÊ¾anic Text from Revelation to Compilation: A Comparative Study with the Old and New Testaments,0.13602718614448275,9780872883659,9781872531656,False
192,Amazon_8718,Goodreads_books_21361,Mastering Arabic Grammar,Mastering the Art of French Cooking,0.2979830490654886,9781403941091,9780375413407,False
193,Amazon_19430,Goodreads_books_17414,Landmarks: Scratch-Off NightScapes,Off-side,0.2899701806432479,9781454710059,9788466321150,False
194,Amazon_935,Goodreads_books_4760,Netter's Anatomy Coloring Book Updated Edition,The Anatomy of Being,0.27703074407841527,9780323545037,9781300631750,False
195,Amazon_9940,Goodreads_books_11474,Platters and Boards,Etta and Otto and Russell and James,0.09634201431890646,9781452164151,9780670067749,False
196,Amazon_6738,Goodreads_books_15415,The Backyard Foundry,Backyard Chickens for Beginners: Everything You Need to Know,0.27238822305193755,9781854861467,9781508745440,False
197,Amazon_10957,Goodreads_books_3280,"Horimiya, Vol. 1","Saga, Vol. 2",0.22479100228608356,9780316342032,9781607066927,False
198,Amazon_19914,Goodreads_books_29484,"Helping Children to Cope with Change, Stress and Anxiety",Oops!: Helping Children Learn Accidentally,0.2826836748287769,9781843109600,9781781350096,False
199,Amazon_21599,Goodreads_books_20034,Lowrider Coloring Book,A Court of Thorns and Roses Coloring Book,0.2983798476925937,9789185639410,9781681195766,False
200,Amazon_502,Goodreads_books_37193,Dynamic Alignment Through Imagery,Through the Dark,0.24767605894795827,9780736067898,9781484756874,False
201,Amazon_19832,Goodreads_books_24183,"Mindset Mathematics: Visualizing and Investigating Big Ideas, Grade 6",Investigating the Hottie,0.2982816961082603,9781119358831,9781481977562,False
202,Amazon_16434,Goodreads_books_37523,In Sinu Jesu,In Time,0.13550035089428242,9781621382195,9781423199236,False
203,Amazon_20424,Goodreads_books_9592,507 Mechanical Movements,Reaching Out: The Three Movements of the Spiritual Life,0.2669533587295288,9789650060213,9780385236829,False
204,Amazon_1258,Goodreads_books_24807,Pearson Baccalaureate Chemistry Higher Level 2nd edition print and online edition for the IB Diploma,Chemistry for Beginners,0.2481216593197762,9781447959755,9781439108475,False
205,Amazon_22097,Goodreads_books_38714,Autocourse Annual 2016 : The World's Leading Grand Prix Annual 2016,"The Mercury Annual (Valiant Razalia, Vol. 1)",0.2393627496159223,9781910584224,9780956153302,False
206,Amazon_22073,Goodreads_books_32876,Focke Wulf Fw190 Manual,Life: A User's Manual,0.18054838034285758,9780857337894,9780879237516,False
207,Amazon_15543,Goodreads_books_32212,The Rubaiyat of Omar Khayyam,RubÃ¡iyÃ¡t of Omar KhayyÃ¡m,0.2843498901388217,9781853261879,9781905432455,False
208,Amazon_6862,Goodreads_books_28019,"Dungeons and Dragons Art and Arcana: Special Edition, Boxed Book and Ephemera Set",Dan and Phil Boxed Set,0.2803495106324069,9780399582752,9781524716189,False
209,Amazon_6391,Goodreads_books_22170,Love to Sew: Mug Rugs,Love,0.2780763159975312,9781844489268,9781400078479,False
210,Amazon_234,Goodreads_books_3090,The Original Reiki Handbook of Dr. Mikao Usui,Original Sin,0.24272329309342425,9780914955573,9780765328090,False
211,Amazon_18751,Goodreads_books_29152,"HBR's 10 Must Reads for New Managers (with bonus article ""How Managers Become Leaders"" by Michael D. Watkins) (HBR's 10 Must Reads)",10-10-10: A Life-Transforming Idea,0.24907801324567178,9781633693029,9781416591825,False
212,Amazon_8111,Goodreads_books_5772,Aula Internacional - Nueva edicion,"Nueva Biblia De Estudio Scofield: Version Ampliada; Reina-Valera 1960; Con Introducciones, notas ampliadas y actualizadas, un sistema de refrencias tematicas, cronologia e indices",0.10185920075740375,9788415640097,9781558197985,False
213,Amazon_7958,Goodreads_books_38408,Integrated Korean,In Order to Live: A North Korean Girl's Journey to Freedom,0.27349875754885744,9780824834401,9781594206795,False
214,Amazon_154,Goodreads_books_28202,"Medical Interviews - a Comprehensive Guide to Ct, St and Registrar Interview Skills",Life Skills,0.24354933359372186,9781905812172,9780312263539,False
215,Amazon_5968,Goodreads_books_1813,Designing for Interaction,I For You,0.20203067951773437,9780321643391,9789797805548,False
216,Amazon_16020,Goodreads_books_32002,The Landmark Thucydides,The War of the End of the World,0.05710913536781358,9780684827902,9780571139613,False
217,Amazon_5729,Goodreads_books_13377,Advanced Excel Reporting for Management Accountants,Advanced Magick for Beginners,0.2611803052384166,9781118657720,9781904658412,False
218,Amazon_19767,Goodreads_books_37664,"Scholastic Success with Reading Comprehension, Grade 2",Law of Success,0.28016552880359114,9780545200837,9781932429244,False
219,Amazon_20422,Goodreads_books_11474,Soldering and Brazing,Etta and Otto and Russell and James,0.09634201431890646,9780852428450,9780670067749,False
220,Amazon_6222,Goodreads_books_8338,Couture Sewing Techniques,Texture Techniques for Winning Watercolors,0.21495639083619097,9781600853357,9780891348924,False
221,Amazon_835,Goodreads_books_32002,The Physiotherapist's Pocketbook,The War of the End of the World,0.057825260457884956,9780702055065,9780571139613,False
222,Amazon_6681,Goodreads_books_20347,101 Textures in Colored Pencil,The Autobiography of an Ex-Colored Man,0.2595016553208612,9781633223400,9780809000326,False
223,Amazon_16034,Goodreads_books_19951,Manhattan GMAT Test Simulation Booklet w/ Marker,Simulacra and Simulation,0.2866550912013176,9780979017582,9780472065219,False
224,Amazon_9750,Goodreads_books_32002,The Unbakery,The War of the End of the World,0.07875504406014952,9781743365649,9780571139613,False
225,Amazon_404,Goodreads_books_18596,Oxford Handbook of Clinical Dentistry,Peripheral Neuropathies in Clinical Practice,0.22800475798791658,9780199679850,9780195183269,False
226,Amazon_1445,Goodreads_books_13957,Yoga Mat Companion 1: Vinyasa Flow & Standing Poses,Go with the Flow,0.2929388878528862,9781607439431,9781250143174,False
227,Amazon_8379,Goodreads_books_10023,IELTS Trainer Six Practice Tests with Answers and Audio CDs (3),The Non-Runner's Marathon Trainer,0.23498342537961628,9780521128209,9781570281822,False
228,Amazon_517,Goodreads_books_3259,Compassion Focused Therapy,Tattoos on the Heart: The Power of Boundless Compassion,0.28049034228107217,9780415448079,9781439153024,False
229,Amazon_8161,Goodreads_books_18995,Gwynne's Grammar,An Introduction to Functional Grammar,0.27201761445113365,9780091951450,9780340761670,False
230,Amazon_18742,Goodreads_books_34187,"HBR's 10 Must Reads on Making Smart Decisions (with featured article ""Before You Make That Big Decision..."" by Daniel Kahneman, Dan Lovallo, and Olivier Sibony)",Article 5,0.22394542730249303,9781422189894,9780765329585,False
231,Amazon_293,Goodreads_books_30133,Contented Dementia,"Life in the Balance: A Physician's Memoir of Life, Love, and Loss with Parkinson's Disease and Dementia",0.26744645627308417,9780091901813,9781402753411,False
232,Amazon_19038,Goodreads_books_20375,Pays Du Mont-Blanc 2003,Point Blanc: The Graphic Novel,0.2798151956135337,9782841822065,9781844281121,False
233,Amazon_12580,Goodreads_books_947,"The Monocle Guide To Hotels, Inns and Hideaways",The Guide,0.25123157916160643,9783899559521,9780143039648,False
234,Amazon_12132,Goodreads_books_33481,RHS Botany for Gardeners,The Botany of Desire: A Plant's-Eye View of the World,0.2579607736698824,9781845338336,9780375760396,False
235,Amazon_10300,Goodreads_books_3280,Lumberjanes Vol. 1,"Saga, Vol. 2",0.2316650453344197,9781608866878,9781607066927,False
236,Amazon_5641,Goodreads_books_15981,Adobe Illustrator CS5 Classroom in a Book,The Adobe Photoshop CS4 Book for Digital Photographers,0.22823753895936022,9780321701787,9780321580092,False
237,Amazon_5990,Goodreads_books_8608,"Objects First with Java: A Practical Introduction Using BlueJ, Global Edition",The History of Java,0.2902211217761847,9781292159041,9789791680998,False
238,Amazon_5741,Goodreads_books_30170,Bitcoin and Cryptocurrency Technologies,"How to Survive the End of the World as We Know It: Tactics, Techniques, and Technologies for Uncertain Times",0.21155988473605786,9780691171692,9780452295834,False
239,Amazon_8541,Goodreads_books_9016,BBC ITALIAN PHRASE BOOK & DICTIONARY,The Italian Party,0.2997578045847725,9780563519201,9781250147837,False
240,Amazon_342,Goodreads_books_18128,Introduction to Veterinary Anatomy and Physiology Textbook,An Introduction To C Programming,0.278393988455678,9780702057359,9780697170033,False
241,Amazon_22046,Goodreads_books_9659,"Air Ministry Pilot's Notes: Supermarine Spitfire IX, XI and XVI",Air,0.2618568910046446,9780859790468,9780312261214,False
242,Amazon_14515,Goodreads_books_11561,"Cavoodles. Ultimate Cavoodle Dog Manual. Cavoodle Care, Costs, Feeding, Grooming, Health and Training All Included.",A Dragon's Guide to the Care and Feeding of Humans,0.23114107368284836,9781910410691,9780385392280,False
243,Amazon_9257,Goodreads_books_1411,The Noma Guide to Fermentation (Foundations of Flavor),Screenplay: The Foundations of Screenwriting,0.2810519344883579,9781579657185,9780385339032,False
244,Amazon_2338,Goodreads_books_11474,Botanicals Labels and Stickers,Etta and Otto and Russell and James,0.08768921976779782,9781452107509,9780670067749,False
245,Amazon_22543,Goodreads_books_3427,Kyoto Pocket Precincts,Pocket Apocalypse,0.27956221473258946,9781741175172,9780756408121,False
246,Amazon_12825,Goodreads_books_28218,Basilius Besler's Florilegium. The Book of Plants,The Book of the Book,0.25523704557596977,9783836557870,9780900860126,False
247,Amazon_5850,Goodreads_books_5341,Installing and Configuring Windows Server (R) 2012 R2,High Windows,0.27577246107238407,9780735684249,9780571114511,False
248,Amazon_5923,Goodreads_books_8063,"Web Design with HTML, CSS, JavaScript and jQuery Set",Beginning JavaScript,0.2699788396128116,9781119038634,9780764555879,False
249,Amazon_3445,Goodreads_books_37523,In Extremis,In Time,0.1861982000901375,9781784740931,9781423199236,False
250,Amazon_8135,Goodreads_books_23233,English Phonetics and Phonology Paperback with Audio CDs (2),With,0.216089981567651,9780521717403,9781592640508,False
251,Amazon_19180,Goodreads_books_19099,"Moleskine Art Collection Watercolour Notebook, Large, Plain, Black, Hard Cover (5 X 8.25)",The Collection,0.252120193260696,8058341715635,9780451206091,False
252,Amazon_18800,Goodreads_books_22202,Chamonix to Zermatt,To Darkness and to Death,0.14987964480704538,9781852847807,9780312988876,False
253,Amazon_9330,Goodreads_books_27763,Paleo Diet Cookbook,The South Beach Diet,0.29202014802023646,9780470913048,9781579548148,False
254,Amazon_468,Goodreads_books_29542,The Maudsley Prescribing Guidelines in Psychiatry,"Steps to an Ecology of Mind: Collected Essays in Anthropology, Psychiatry, Evolution, and Epistemology",0.1900987128098515,9781118754603,9780226039053,False
255,Amazon_8746,Goodreads_books_21187,Peng's Fun with Chinese Characters for Children,The Children,0.29773398352604064,9789814561143,9780449004395,False
256,Amazon_6860,Goodreads_books_7785,Kaffe Fassett's Quilts in the Cotswolds,In the Dark,0.12803678914283653,9781641550840,9780843949162,False
257,Amazon_10406,Goodreads_books_30802,"JoJo's Bizarre Adventure: Part 2--Battle Tendency, Vol. 3",The Last Battle,0.26555258825392164,9781421578842,9780007202324,False
258,Amazon_21992,Goodreads_books_32002,Powering the Luftwaffe,The War of the End of the World,0.05838587801324361,9781460215845,9780571139613,False
259,Amazon_10046,Goodreads_books_23437,International School of Sugarcraft: Book One Beginners,Magic for Beginners,0.2975136822164172,9781853917486,9780156031875,False
260,Amazon_18466,Goodreads_books_32002,The Lido,The War of the End of the World,0.07875504406014952,9781409175223,9780571139613,False
261,Amazon_319,Goodreads_books_13192,Neurological Rehabilitation,To Believe or Not to Believe: The Social and Neurological Consequences of Belief Systems,0.25362631871880803,9780702040511,9781441587275,False
262,Amazon_4203,Goodreads_books_32002,The Trusted Advisor,The War of the End of the World,0.05611334090284497,9780743212342,9780571139613,False
263,Amazon_672,Goodreads_books_18596,Clinical Naturopathy,Peripheral Neuropathies in Clinical Practice,0.2769313101766384,9780729541732,9780195183269,False
264,Amazon_8321,Goodreads_books_38408,Integrated Korean,In Order to Live: A North Korean Girl's Journey to Freedom,0.27349875754885744,9780824835156,9781594206795,False
265,Amazon_1708,Goodreads_books_23114,"Oxford IB Diploma Programme: IB Mathematics: analysis and approaches, Higher Level, Print and Enhanced Online Course Book Pack",Eastern Approaches,0.22456051246106587,9780198427162,9780140132717,False
266,Amazon_21939,Goodreads_books_18986,"Yamaha Mt-09, Tracer And Xsr900 (13 - 16)","Bleach, Volume 09",0.2564622893870988,9781785213335,9781591169246,False
267,Amazon_19031,Goodreads_books_28218,Miniature Book of Miniature Golf,The Book of the Book,0.20607834306005193,9780761154136,9780900860126,False
268,Amazon_9679,Goodreads_books_18641,The Autoimmune Paleo Cookbook,Ottolenghi: The Cookbook,0.272064347464984,9781743368190,9780091922344,False
269,Amazon_4195,Goodreads_books_38339,Japanese Candlestick Charting Techniques,The Japanese Lover,0.2625809842213464,9780735201811,9781501116971,False
270,Amazon_350,Goodreads_books_32273,"Ganong's Review of Medical Physiology, Twenty-Fifth Edition",Fifth Business,0.2661727369268034,9780071825108,9780141181363,False
271,Amazon_5934,Goodreads_books_5341,MCSA Windows Server 2012 R2 Complete Study Guide,High Windows,0.2760925000667282,9781118859919,9780571114511,False
272,Amazon_12472,Goodreads_books_12959,"Braids, Buns, and Twists!",Golden Braids and Dragon Blades: Steampunk Rapunzel,0.28736852951305286,9781452124841,9781726205016,False
273,Amazon_538,Goodreads_books_2059,Helping Your Child with Extreme Picky Eating,The Child,0.29611074547675703,9781626251106,9780552172455,False
274,Amazon_14370,Goodreads_books_21578,Collins Stargazing,Michael Collins: The Man Who Made Ireland,0.294678601577386,9780008196271,9781570980756,False
275,Amazon_9002,Goodreads_books_8524,The Filmmaker's Handbook 2013 Edition,Carter G. Woodson Lecture 2013: Sparking the Genius,0.2410637530248848,9780452297289,9781627200127,False
276,Amazon_16027,Goodreads_books_13103,"Encyclopedia of Electronic Components: LEDs, LCDs, Audio, Thyristors, Digital Logic, and Amplification: Volume 2",The Encyclopedia of Immaturity: Volume 2,0.19807435827483327,9781449334185,9781591746898,False
277,Amazon_5833,Goodreads_books_32002,The Stack,The War of the End of the World,0.07875504406014952,9780262029575,9780571139613,False
278,Amazon_21662,Goodreads_books_13448,Volkswagen Workshop Manual: Vw Transporter 1954-67: Part No Owm834,Dziennik 1954,0.2363119171381133,9781855201972,9788361297055,False
279,Amazon_20306,Goodreads_books_32002,The Ignorant Schoolmaster,The War of the End of the World,0.05611334090284497,9780804719698,9780571139613,False
280,Amazon_5305,Goodreads_books_19723,Hands-On Machine Learning with Scikit-Learn and TensorFlow,The Tree of Hands,0.27863431324480636,9781491962299,9780345312006,False
281,Amazon_8470,Goodreads_books_20369,Nuevo Espanol en Marcha Basico : Student Book + CD,Honor Student,0.20189029709914216,9788497785297,9781475005448,False
282,Amazon_12752,Goodreads_books_19900,Building Small Projects: The New Best of Fine Woodworking,A Fine Passion,0.29984690579440826,9781561587308,9780060593315,False
283,Amazon_9088,Goodreads_books_19402,The Geeky Chef Cookbook,"The Devil in the Kitchen: Sex, Pain, Madness and the Making of a Great Chef",0.26702626685489844,9781631060496,9781596913615,False
284,Amazon_5296,Goodreads_books_8063,"Web Design with HTML, CSS, JavaScript and jQuery Set",Beginning JavaScript,0.2699788396128116,9781118907443,9780764555879,False
285,Amazon_4188,Goodreads_books_29152,"HBR's 10 Must Reads on Emotional Intelligence (with featured article ""What Makes a Leader?"" by Daniel Goleman)(HBR's 10 Must Reads)",10-10-10: A Life-Transforming Idea,0.2724362773443943,9781633690196,9781416591825,False
286,Amazon_9907,Goodreads_books_14773,Yum-Yum Bento Box,The Box Man,0.21203901036362435,9781594744471,9780375726514,False
287,Amazon_19641,Goodreads_books_36637,Moleskine Ruled Cahier L - Navy Cover (3 Set),Perfect Cover,0.2943284707045052,9788862931045,9780385734547,False
288,Amazon_10388,Goodreads_books_30802,"JoJo's Bizarre Adventure: Part 2--Battle Tendency, Vol. 2",The Last Battle,0.26555258825392164,9781421578835,9780007202324,False
289,Amazon_19470,Goodreads_books_3628,Iclip Magnetic Bookmark Cupcakes,It's Raining Cupcakes,0.29515413436069865,9781441305343,9781416990840,False
290,Amazon_8643,Goodreads_books_8096,700 Classroom Activities New Edition,The New Life,0.2280597152971972,9781405080019,9780571193783,False
291,Amazon_21928,Goodreads_books_27477,How to Power Tune Ford SOHC 'Pinto' and Sierra Cosworth DOHC Engines,My First Summer in the Sierra,0.22503401676247184,9781903706787,9780486437354,False
292,Amazon_21879,Goodreads_books_3090,Original Porsche 911 1964-1998,Original Sin,0.265909570056484,9780760352090,9780765328090,False
293,Amazon_18329,Goodreads_books_18925,"Revisit, Reflect, Retell",The Good Immigrant: 26 Writers Reflect on America,0.27664072130652495,9780325025797,9780316524285,False
294,Amazon_2437,Goodreads_books_32002,The Advancing Guitarist,The War of the End of the World,0.05611334090284497,9780881885897,9780571139613,False
295,Amazon_1512,Goodreads_books_33462,Yoga Mat Companion 2: Hip Openers & Forward Bends,Only Forward,0.27468297546108145,9781607439424,9780006512660,False
296,Amazon_5390,Goodreads_books_20613,Dungeons & Dragons Guildmasters' Guide to Ravnica (D&d/Magic: The Gathering Adventure Book and Campaign Setting),The Gathering,0.2998577425047418,9780786966592,9780399247262,False
297,Amazon_22019,Goodreads_books_11474,Subaru Impreza WRX and WRX STI,Etta and Otto and Russell and James,0.05431201899002176,9781847974228,9780670067749,False
298,Amazon_5639,Goodreads_books_11696,Terraria: Crafting and Construction Handbook,The Power of Meaning: Crafting a Life That Matters,0.27606166822996625,9780141369907,9780553419993,False
299,Amazon_19655,Goodreads_books_32374,Moleskine Volant Extra Small Plain Black 2-set,Plain Truth,0.285376525058818,9788867320455,9780743275019,False
300,Amazon_7740,Goodreads_books_32002,The Whistler,The War of the End of the World,0.08158166694280998,9781444791105,9780571139613,False
301,Amazon_12322,Goodreads_books_21922,Making Herbal Hand Creams and Salves: Storey's Country Wisdom Bulletin A.256,In Country,0.22314298926358953,9781580173032,9780060835170,False
302,Amazon_8258,Goodreads_books_19014,"Oxford Reading Tree Biff, Chip and Kipper Stories Decode and Develop: Level 7: Holiday in Japan",Holiday Horse,0.22047748161950803,9780198300267,9780553484274,False
303,Amazon_1912,Goodreads_books_38531,Really RELAXING Colouring Book 6,If You Really Loved Me,0.26853315185819426,9781908707499,9780671769208,False
304,Amazon_6102,Goodreads_books_9841,DK Workbooks: Computer Coding,Error Control Coding,0.2902374373706365,9781465426857,9780130426727,False
305,Amazon_3373,Goodreads_books_32002,The Volunteer,The War of the End of the World,0.07875504406014952,9780753545171,9780571139613,False
306,Amazon_22044,Goodreads_books_30802,Battle Story: Ypres 1914-1915,The Last Battle,0.2815992060867128,9780752461960,9780007202324,False
307,Amazon_18968,Goodreads_books_8850,Danube Bike Trail: Slovakian and Hungarian Danube from Vienna to Budapest - BIKE.HU.06.E v. 3,Mastering Mountain Bike Skills,0.23682718519308632,9783850002127,9780736083713,False
308,Amazon_12339,Goodreads_books_18222,Woodworking Basics,Basics of Buddhism: Key principles and how to practise,0.26754952300860346,9781561586202,9781902056005,False
309,Amazon_8567,Goodreads_books_28202,Cambridge English: Proficiency (CPE) Masterclass: Student's Book with Online Skills and Language Practice Pack,Life Skills,0.23354562466207807,9780194705240,9780312263539,False
310,Amazon_1969,Goodreads_books_21361,Mastering Copperplate Calligraphy,Mastering the Art of French Cooking,0.26432310168178463,9780486409511,9780375413407,False
311,Amazon_20698,Goodreads_books_26638,Level 2 Certificate Children and Young People's Workforce Candidate Handbook,Level 7,0.2826851684485264,9780435031329,9780299200640,False
312,Amazon_19966,Goodreads_books_15506,Teaching Humanities and Social Sciences,The Social Animal,0.2811181242370814,9780170369350,9780716757153,False
313,Amazon_8933,Goodreads_books_19975,The Movie Art of Syd Mead: Visual Futurist,The Spiderwick Chronicles Movie : The Movie Storybook,0.2763859682661542,9781785651182,9781416949473,False
314,Amazon_22314,Goodreads_books_23575,Lonely Planet Honolulu Waikiki & Oahu,Planet X,0.28923627549871583,9781786577078,9781419953859,False
315,Amazon_10680,Goodreads_books_3280,"Haikyu!!, Vol. 4","Saga, Vol. 2",0.24432091390493613,9781421587691,9781607066927,False
316,Amazon_6268,Goodreads_books_27062,Gertie's New Book for Better Sewing:A Modern Guide to Couture-Sty,"For Better, for Worse",0.2590728253359267,9781584799917,9780380820443,False
317,Amazon_21704,Goodreads_books_32002,The Tube,The War of the End of the World,0.0869049444142511,9780747812272,9780571139613,False
318,Amazon_3317,Goodreads_books_32002,The Argonauts,The War of the End of the World,0.08158166694280998,9781555977351,9780571139613,False
319,Amazon_4187,Goodreads_books_32412,Venture Deals,"Why They Stay: Sex Scandals, Deals, and Hidden Agendas of Nine Political Wives",0.2530518671156406,9781119259756,9780997663310,False
320,Amazon_8607,Goodreads_books_17755,English Grammar in Use Book with Answers and Interactive eBook,Dear John: Letters From a Fan in New York City: An Interactive Book,0.24673353102677026,9781108586627,9780972125604,False
321,Amazon_20619,Goodreads_books_16361,"Schaum's Outline of Basic Mathematics with Applications to Science and Technology, 2ed",Outline of a Theory of Practice,0.26469031756312594,9780071611596,9780521291644,False
322,Amazon_450,Goodreads_books_7421,Schema Therapy,Cupping Therapy Encyclopedia: New Edition,0.2628502600509947,9780415462990,9781986200486,False
323,Amazon_6528,Goodreads_books_17267,RSN Essential Stitch Guides: Blackwork,A Stitch on Time,0.29655730174620876,9781844485512,9781619223639,False
324,Amazon_9306,Goodreads_books_4885,Pinch of Nom Food Planner,The Wedding Planner's Daughter,0.29733717937297643,9781529023060,9781416918547,False
325,Amazon_6115,Goodreads_books_7449,"Invent Your Own Computer Games With Python, 4e",Learning Python,0.27287346621627134,9781593277956,9780596002817,False
326,Amazon_21428,Goodreads_books_26209,First Beetle: Resurrecting a 1938 Prototype,Beetle in the Anthill,0.28800848415004004,9783768838504,9780026151207,False
327,Amazon_14717,Goodreads_books_20657,Equine Fitness,Reshaping It All: Motivation for Physical and Spiritual Fitness,0.2609750007759418,9781603424639,9781433669736,False
328,Amazon_10705,Goodreads_books_24808,Citrus: Volume 1,"Heaven!!, Volume 1",0.2747809307406728,9781626921405,9781598168167,False
329,Amazon_19984,Goodreads_books_35476,Cambridge Checkpoint Science Coursebook 7,Bad Science,0.2556699202057969,9781107613331,9780007240197,False
330,Amazon_6887,Goodreads_books_11763,Alola Region Handbook,Taliessin Through Logres and the Region of the Summer Stars,0.27972006133836125,9781338148626,9781944769314,False
331,Amazon_9578,Goodreads_books_38990,Neven Maguire's Complete Baby & Toddler Cookbook,Baby Love,0.2637909182822168,9780717166046,9780380799374,False
332,Amazon_3941,Goodreads_books_23381,Stan Weinstein's Secrets For Profiting in Bull and Bear Markets,The Bear,0.29751868037220264,9781556236839,9780316230124,False
